area,department,month,total_spent,complaints_handled,avg_cost
Lohegaon,Construction Regulation Department,2024-09,60352,82,736
Lohegaon,Construction Regulation Department,2024-10,29265,15,1951
Lohegaon,Construction Regulation Department,2024-11,20220,20,1011
Lohegaon,Construction Regulation Department,2024-12,161028,84,1917
Bavdhan,Sanitation Department,2024-01,104058,82,1269
Bavdhan,Sanitation Department,2024-02,5280,8,660
Bavdhan,Sanitation Department,2024-03,231868,91,2548
Bavdhan,Sanitation Department,2024-04,217686,73,2982
Bavdhan,Sanitation Department,2024-05,104895,81,1295
Bavdhan,Sanitation Department,2024-06,55848,26,2148
Bavdhan,Sanitation Department,2024-07,131716,68,1937
Bavdhan,Sanitation Department,2024-08,180792,93,1944
Bavdhan,Sanitation Department,2024-09,112424,47,2392
Bavdhan,Sanitation Department,2024-10,62178,86,723
Bavdhan,Sanitation Department,2024-11,110542,38,2909
Bavdhan,Sanitation Department,2024-12,74800,85,880
Bavdhan,Water Supply Department,2024-01,32940,61,540
Bavdhan,Water Supply Department,2024-02,41667,17,2451
Bavdhan,Water Supply Department,2024-03,151380,90,1682
Bavdhan,Water Supply Department,2024-04,163746,66,2481
Bavdhan,Water Supply Department,2024-05,58671,41,1431
Bavdhan,Water Supply Department,2024-06,10350,15,690
Bavdhan,Water Supply Department,2024-07,89621,59,1519
Bavdhan,Water Supply Department,2024-08,11712,12,976
Bavdhan,Water Supply Department,2024-09,83340,30,2778
Bavdhan,Water Supply Department,2024-10,40014,18,2223
Bavdhan,Water Supply Department,2024-11,91086,51,1786
Bavdhan,Water Supply Department,2024-12,52248,56,933
Bavdhan,Electricity Board,2024-01,39382,14,2813
Bavdhan,Electricity Board,2024-02,133052,58,2294
Bavdhan,Electricity Board,2024-03,85250,55,1550
Bavdhan,Electricity Board,2024-04,70550,25,2822
Bavdhan,Electricity Board,2024-05,45633,41,1113
Bavdhan,Electricity Board,2024-06,17848,8,2231
Bavdhan,Electricity Board,2024-07,80236,52,1543
Bavdhan,Electricity Board,2024-08,140367,71,1977
Bavdhan,Electricity Board,2024-09,73350,75,978
Bavdhan,Electricity Board,2024-10,202635,79,2565
Bavdhan,Electricity Board,2024-11,3878,7,554
Bavdhan,Electricity Board,2024-12,20111,7,2873
Bavdhan,Road Maintenance Department,2024-01,159720,55,2904
Bavdhan,Road Maintenance Department,2024-02,159900,100,1599
Bavdhan,Road Maintenance Department,2024-03,49060,20,2453
Bavdhan,Road Maintenance Department,2024-04,88172,47,1876
Bavdhan,Road Maintenance Department,2024-05,15961,11,1451
Bavdhan,Road Maintenance Department,2024-06,25382,49,518
Bavdhan,Road Maintenance Department,2024-07,27340,20,1367
Bavdhan,Road Maintenance Department,2024-08,100368,72,1394
Bavdhan,Road Maintenance Department,2024-09,260944,94,2776
Bavdhan,Road Maintenance Department,2024-10,10287,9,1143
Bavdhan,Road Maintenance Department,2024-11,41344,38,1088
Bavdhan,Road Maintenance Department,2024-12,196425,75,2619
Bavdhan,Environmental Control,2024-01,79154,38,2083
Bavdhan,Environmental Control,2024-02,124032,68,1824
Bavdhan,Environmental Control,2024-03,220700,100,2207
Bavdhan,Environmental Control,2024-04,114680,94,1220
Bavdhan,Environmental Control,2024-05,30112,16,1882
Bavdhan,Environmental Control,2024-06,296500,100,2965
Bavdhan,Environmental Control,2024-07,54027,87,621
Bavdhan,Environmental Control,2024-08,115180,52,2215
Bavdhan,Environmental Control,2024-09,50166,54,929
Bavdhan,Environmental Control,2024-10,28032,48,584
Bavdhan,Environmental Control,2024-11,22432,8,2804
Bavdhan,Environmental Control,2024-12,116880,80,1461
Bavdhan,Traffic Police,2024-01,25650,10,2565
Bavdhan,Traffic Police,2024-02,255164,91,2804
Bavdhan,Traffic Police,2024-03,72412,43,1684
Bavdhan,Traffic Police,2024-04,117552,62,1896
Bavdhan,Traffic Police,2024-05,148775,55,2705
Bavdhan,Traffic Police,2024-06,13560,20,678
Bavdhan,Traffic Police,2024-07,26370,10,2637
Bavdhan,Traffic Police,2024-08,232112,89,2608
Bavdhan,Traffic Police,2024-09,125328,48,2611
Bavdhan,Traffic Police,2024-10,199983,89,2247
Bavdhan,Traffic Police,2024-11,60840,30,2028
Bavdhan,Traffic Police,2024-12,55719,41,1359
Bavdhan,Noise Regulation Department,2024-01,59700,20,2985
Bavdhan,Noise Regulation Department,2024-02,64247,41,1567
Bavdhan,Noise Regulation Department,2024-03,42525,35,1215
Bavdhan,Noise Regulation Department,2024-04,81451,47,1733
Bavdhan,Noise Regulation Department,2024-05,141044,74,1906
Bavdhan,Noise Regulation Department,2024-06,41990,34,1235
Bavdhan,Noise Regulation Department,2024-07,82572,84,983
Bavdhan,Noise Regulation Department,2024-08,165184,58,2848
Bavdhan,Noise Regulation Department,2024-09,173536,68,2552
Bavdhan,Noise Regulation Department,2024-10,17456,16,1091
Bavdhan,Noise Regulation Department,2024-11,94772,38,2494
Bavdhan,Noise Regulation Department,2024-12,182185,83,2195
Bavdhan,Tree Plantation Authority,2024-01,46230,67,690
Bavdhan,Tree Plantation Authority,2024-02,177072,62,2856
Bavdhan,Tree Plantation Authority,2024-03,36828,22,1674
Bavdhan,Tree Plantation Authority,2024-04,46794,33,1418
Bavdhan,Tree Plantation Authority,2024-05,83328,32,2604
Bavdhan,Tree Plantation Authority,2024-06,34561,17,2033
Bavdhan,Tree Plantation Authority,2024-07,32375,37,875
Bavdhan,Tree Plantation Authority,2024-08,130984,56,2339
Bavdhan,Tree Plantation Authority,2024-09,88911,89,999
Bavdhan,Tree Plantation Authority,2024-10,104312,68,1534
Bavdhan,Tree Plantation Authority,2024-11,206080,80,2576
Bavdhan,Tree Plantation Authority,2024-12,16248,6,2708
Bavdhan,Animal Control,2024-01,22144,8,2768
Bavdhan,Animal Control,2024-02,118720,40,2968
Bavdhan,Animal Control,2024-03,128880,80,1611
Bavdhan,Animal Control,2024-04,159788,86,1858
Bavdhan,Animal Control,2024-05,97185,55,1767
Bavdhan,Animal Control,2024-06,114160,80,1427
Bavdhan,Animal Control,2024-07,20240,10,2024
Bavdhan,Animal Control,2024-08,84774,71,1194
Bavdhan,Animal Control,2024-09,53838,54,997
Bavdhan,Animal Control,2024-10,22248,18,1236
Bavdhan,Animal Control,2024-11,133900,100,1339
Bavdhan,Animal Control,2024-12,159000,100,1590
Bavdhan,Construction Regulation Department,2024-01,127194,43,2958
Bavdhan,Construction Regulation Department,2024-02,254040,87,2920
Bavdhan,Construction Regulation Department,2024-03,127926,54,2369
Bavdhan,Construction Regulation Department,2024-04,59448,24,2477
Bavdhan,Construction Regulation Department,2024-05,210425,95,2215
Bavdhan,Construction Regulation Department,2024-06,76796,73,1052
Bavdhan,Construction Regulation Department,2024-07,67704,78,868
Bavdhan,Construction Regulation Department,2024-08,247570,95,2606
Bavdhan,Construction Regulation Department,2024-09,39650,61,650
Bavdhan,Construction Regulation Department,2024-10,74360,44,1690
Bavdhan,Construction Regulation Department,2024-11,41713,59,707
Bavdhan,Construction Regulation Department,2024-12,27588,11,2508
Nigdi,Sanitation Department,2024-01,72072,28,2574
Nigdi,Sanitation Department,2024-02,8260,14,590
Nigdi,Sanitation Department,2024-03,11820,6,1970
Nigdi,Sanitation Department,2024-04,12992,14,928
Nigdi,Sanitation Department,2024-05,88654,38,2333
Nigdi,Sanitation Department,2024-06,32572,34,958
Nigdi,Sanitation Department,2024-07,90870,39,2330
Nigdi,Sanitation Department,2024-08,38600,50,772
Nigdi,Sanitation Department,2024-09,88608,52,1704
Nigdi,Sanitation Department,2024-10,47061,81,581
Nigdi,Sanitation Department,2024-11,51160,20,2558
Nigdi,Sanitation Department,2024-12,66740,47,1420
Nigdi,Water Supply Department,2024-01,78338,46,1703
Nigdi,Water Supply Department,2024-02,30471,21,1451
Nigdi,Water Supply Department,2024-03,220800,96,2300
Nigdi,Water Supply Department,2024-04,155175,75,2069
Nigdi,Water Supply Department,2024-05,141790,55,2578
Nigdi,Water Supply Department,2024-06,88740,36,2465
Nigdi,Water Supply Department,2024-07,222740,86,2590
Nigdi,Water Supply Department,2024-08,35840,28,1280
Nigdi,Water Supply Department,2024-09,59780,28,2135
Nigdi,Water Supply Department,2024-10,111930,82,1365
Nigdi,Water Supply Department,2024-11,145971,49,2979
Nigdi,Water Supply Department,2024-12,49350,75,658
Nigdi,Electricity Board,2024-01,47544,21,2264
Nigdi,Electricity Board,2024-02,100701,67,1503
Nigdi,Electricity Board,2024-03,68900,53,1300
Nigdi,Electricity Board,2024-04,109816,53,2072
Nigdi,Electricity Board,2024-05,28908,44,657
Nigdi,Electricity Board,2024-06,19040,35,544
Nigdi,Electricity Board,2024-07,218788,83,2636
Nigdi,Electricity Board,2024-08,228242,98,2329
Nigdi,Electricity Board,2024-09,42253,31,1363
Nigdi,Electricity Board,2024-10,49168,56,878
Nigdi,Electricity Board,2024-11,55072,32,1721
Nigdi,Electricity Board,2024-12,40603,19,2137
Nigdi,Road Maintenance Department,2024-01,132325,79,1675
Nigdi,Road Maintenance Department,2024-02,51972,61,852
Nigdi,Road Maintenance Department,2024-03,91800,100,918
Nigdi,Road Maintenance Department,2024-04,155490,71,2190
Nigdi,Road Maintenance Department,2024-05,50043,21,2383
Nigdi,Road Maintenance Department,2024-06,160746,73,2202
Nigdi,Road Maintenance Department,2024-07,59328,36,1648
Nigdi,Road Maintenance Department,2024-08,35100,52,675
Nigdi,Road Maintenance Department,2024-09,56525,35,1615
Nigdi,Road Maintenance Department,2024-10,68400,80,855
Nigdi,Road Maintenance Department,2024-11,50424,88,573
Nigdi,Road Maintenance Department,2024-12,155736,84,1854
Nigdi,Environmental Control,2024-01,15957,27,591
Nigdi,Environmental Control,2024-02,21784,8,2723
Nigdi,Environmental Control,2024-03,194790,86,2265
Nigdi,Environmental Control,2024-04,40560,48,845
Nigdi,Environmental Control,2024-05,60312,28,2154
Nigdi,Environmental Control,2024-06,71889,93,773
Nigdi,Environmental Control,2024-07,72880,80,911
Nigdi,Environmental Control,2024-08,17985,11,1635
Nigdi,Environmental Control,2024-09,138248,88,1571
Nigdi,Environmental Control,2024-10,77160,40,1929
Nigdi,Environmental Control,2024-11,223626,78,2867
Nigdi,Environmental Control,2024-12,138992,73,1904
Nigdi,Traffic Police,2024-01,128940,84,1535
Nigdi,Traffic Police,2024-02,108768,48,2266
Nigdi,Traffic Police,2024-03,51709,83,623
Nigdi,Traffic Police,2024-04,113568,39,2912
Nigdi,Traffic Police,2024-05,12060,10,1206
Nigdi,Traffic Police,2024-06,100584,36,2794
Nigdi,Traffic Police,2024-07,57050,25,2282
Nigdi,Traffic Police,2024-08,23860,10,2386
Nigdi,Traffic Police,2024-09,10326,6,1721
Nigdi,Traffic Police,2024-10,217910,77,2830
Nigdi,Traffic Police,2024-11,37893,51,743
Nigdi,Traffic Police,2024-12,167300,100,1673
Nigdi,Noise Regulation Department,2024-01,68680,34,2020
Nigdi,Noise Regulation Department,2024-02,254820,93,2740
Nigdi,Noise Regulation Department,2024-03,82010,59,1390
Nigdi,Noise Regulation Department,2024-04,34776,54,644
Nigdi,Noise Regulation Department,2024-05,160209,63,2543
Nigdi,Noise Regulation Department,2024-06,43218,18,2401
Nigdi,Noise Regulation Department,2024-07,171168,96,1783
Nigdi,Noise Regulation Department,2024-08,210772,79,2668
Nigdi,Noise Regulation Department,2024-09,55447,89,623
Nigdi,Noise Regulation Department,2024-10,32032,13,2464
Nigdi,Noise Regulation Department,2024-11,62392,44,1418
Nigdi,Noise Regulation Department,2024-12,27888,42,664
Nigdi,Tree Plantation Authority,2024-01,66816,96,696
Nigdi,Tree Plantation Authority,2024-02,29744,52,572
Nigdi,Tree Plantation Authority,2024-03,79420,55,1444
Nigdi,Tree Plantation Authority,2024-04,109392,43,2544
Nigdi,Tree Plantation Authority,2024-05,171912,78,2204
Nigdi,Tree Plantation Authority,2024-06,159384,87,1832
Nigdi,Tree Plantation Authority,2024-07,64053,99,647
Nigdi,Tree Plantation Authority,2024-08,26356,44,599
Nigdi,Tree Plantation Authority,2024-09,204180,82,2490
Nigdi,Tree Plantation Authority,2024-10,53760,28,1920
Nigdi,Tree Plantation Authority,2024-11,114369,67,1707
Nigdi,Tree Plantation Authority,2024-12,109056,64,1704
Nigdi,Animal Control,2024-01,163404,68,2403
Nigdi,Animal Control,2024-02,128064,69,1856
Nigdi,Animal Control,2024-03,41932,44,953
Nigdi,Animal Control,2024-04,96030,45,2134
Nigdi,Animal Control,2024-05,48691,29,1679
Nigdi,Animal Control,2024-06,42816,16,2676
Nigdi,Animal Control,2024-07,41440,35,1184
Nigdi,Animal Control,2024-08,113685,39,2915
Nigdi,Animal Control,2024-09,70980,70,1014
Nigdi,Animal Control,2024-10,47520,80,594
Nigdi,Animal Control,2024-11,11858,7,1694
Nigdi,Animal Control,2024-12,17646,17,1038
Nigdi,Construction Regulation Department,2024-01,36988,14,2642
Nigdi,Construction Regulation Department,2024-02,31148,52,599
Nigdi,Construction Regulation Department,2024-03,62466,87,718
Nigdi,Construction Regulation Department,2024-04,149732,83,1804
Nigdi,Construction Regulation Department,2024-05,50400,70,720
Nigdi,Construction Regulation Department,2024-06,10818,18,601
Nigdi,Construction Regulation Department,2024-07,65160,60,1086
Nigdi,Construction Regulation Department,2024-08,52560,40,1314
Nigdi,Construction Regulation Department,2024-09,31900,22,1450
Nigdi,Construction Regulation Department,2024-10,106100,50,2122
Nigdi,Construction Regulation Department,2024-11,17928,12,1494
Nigdi,Construction Regulation Department,2024-12,7560,7,1080
Fursungi,Sanitation Department,2024-01,83387,61,1367
Fursungi,Sanitation Department,2024-02,24200,20,1210
Fursungi,Sanitation Department,2024-03,39914,14,2851
Fursungi,Sanitation Department,2024-04,46998,42,1119
Fursungi,Sanitation Department,2024-05,25947,27,961
Fursungi,Sanitation Department,2024-06,193140,87,2220
Fursungi,Sanitation Department,2024-07,50920,20,2546
Fursungi,Sanitation Department,2024-08,31000,25,1240
Fursungi,Sanitation Department,2024-09,51360,30,1712
Fursungi,Sanitation Department,2024-10,267344,98,2728
Fursungi,Sanitation Department,2024-11,43792,46,952
Fursungi,Sanitation Department,2024-12,100695,49,2055
Fursungi,Water Supply Department,2024-01,32326,14,2309
Fursungi,Water Supply Department,2024-02,56224,56,1004
Fursungi,Water Supply Department,2024-03,72900,30,2430
Fursungi,Water Supply Department,2024-04,84592,34,2488
Fursungi,Water Supply Department,2024-05,137697,83,1659
Fursungi,Water Supply Department,2024-06,243156,92,2643
Fursungi,Water Supply Department,2024-07,9096,8,1137
Fursungi,Water Supply Department,2024-08,5918,11,538
Fursungi,Water Supply Department,2024-09,28064,32,877
Fursungi,Water Supply Department,2024-10,251855,85,2963
Fursungi,Water Supply Department,2024-11,45640,70,652
Fursungi,Water Supply Department,2024-12,10220,20,511
Fursungi,Electricity Board,2024-01,281960,95,2968
Fursungi,Electricity Board,2024-02,115056,48,2397
Fursungi,Electricity Board,2024-03,122835,57,2155
Fursungi,Electricity Board,2024-04,65556,54,1214
Fursungi,Electricity Board,2024-05,23238,9,2582
Fursungi,Electricity Board,2024-06,60216,39,1544
Fursungi,Electricity Board,2024-07,223200,90,2480
Fursungi,Electricity Board,2024-08,173250,66,2625
Fursungi,Electricity Board,2024-09,53562,79,678
Fursungi,Electricity Board,2024-10,48320,40,1208
Fursungi,Electricity Board,2024-11,59064,24,2461
Fursungi,Electricity Board,2024-12,115444,62,1862
Fursungi,Road Maintenance Department,2024-01,98705,95,1039
Fursungi,Road Maintenance Department,2024-02,41234,53,778
Fursungi,Road Maintenance Department,2024-03,42900,30,1430
Fursungi,Road Maintenance Department,2024-04,39856,47,848
Fursungi,Road Maintenance Department,2024-05,26562,38,699
Fursungi,Road Maintenance Department,2024-06,24720,30,824
Fursungi,Road Maintenance Department,2024-07,125460,90,1394
Fursungi,Road Maintenance Department,2024-08,139260,55,2532
Fursungi,Road Maintenance Department,2024-09,122268,92,1329
Fursungi,Road Maintenance Department,2024-10,15988,7,2284
Fursungi,Road Maintenance Department,2024-11,127500,100,1275
Fursungi,Road Maintenance Department,2024-12,126546,46,2751
Fursungi,Environmental Control,2024-01,188800,100,1888
Fursungi,Environmental Control,2024-02,136950,83,1650
Fursungi,Environmental Control,2024-03,190943,79,2417
Fursungi,Environmental Control,2024-04,165495,59,2805
Fursungi,Environmental Control,2024-05,35100,12,2925
Fursungi,Environmental Control,2024-06,224770,95,2366
Fursungi,Environmental Control,2024-07,93312,96,972
Fursungi,Environmental Control,2024-08,29172,11,2652
Fursungi,Environmental Control,2024-09,10773,19,567
Fursungi,Environmental Control,2024-10,68070,30,2269
Fursungi,Environmental Control,2024-11,67800,40,1695
Fursungi,Environmental Control,2024-12,198628,68,2921
Fursungi,Traffic Police,2024-01,106704,57,1872
Fursungi,Traffic Police,2024-02,27940,10,2794
Fursungi,Traffic Police,2024-03,106200,45,2360
Fursungi,Traffic Police,2024-04,266706,99,2694
Fursungi,Traffic Police,2024-05,129344,47,2752
Fursungi,Traffic Police,2024-06,137028,57,2404
Fursungi,Traffic Police,2024-07,11190,6,1865
Fursungi,Traffic Police,2024-08,192918,66,2923
Fursungi,Traffic Police,2024-09,107388,76,1413
Fursungi,Traffic Police,2024-10,135808,64,2122
Fursungi,Traffic Police,2024-11,24024,22,1092
Fursungi,Traffic Police,2024-12,32243,19,1697
Fursungi,Noise Regulation Department,2024-01,21912,22,996
Fursungi,Noise Regulation Department,2024-02,124800,78,1600
Fursungi,Noise Regulation Department,2024-03,42462,63,674
Fursungi,Noise Regulation Department,2024-04,110120,40,2753
Fursungi,Noise Regulation Department,2024-05,113778,86,1323
Fursungi,Noise Regulation Department,2024-06,57975,75,773
Fursungi,Noise Regulation Department,2024-07,71680,35,2048
Fursungi,Noise Regulation Department,2024-08,82960,34,2440
