area,department,month,total_spent,complaints_handled,avg_cost
Warje,Animal Control and Welfare Department,2024-03,47910,30,1597
Warje,Animal Control and Welfare Department,2024-04,72422,98,739
Warje,Animal Control and Welfare Department,2024-05,86756,41,2116
Warje,Animal Control and Welfare Department,2024-06,140492,62,2266
Warje,Animal Control and Welfare Department,2024-07,224288,86,2608
Warje,Animal Control and Welfare Department,2024-08,212352,79,2688
Warje,Animal Control and Welfare Department,2024-09,25620,30,854
Warje,Animal Control and Welfare Department,2024-10,15804,12,1317
Warje,Animal Control and Welfare Department,2024-11,38640,35,1104
Warje,Animal Control and Welfare Department,2024-12,16597,7,2371
Warje,Sewerage and Drainage Department,2024-01,37114,22,1687
Warje,Sewerage and Drainage Department,2024-02,52380,45,1164
Warje,Sewerage and Drainage Department,2024-03,57375,85,675
Warje,Sewerage and Drainage Department,2024-04,112518,57,1974
Warje,Sewerage and Drainage Department,2024-05,59982,78,769
Warje,Sewerage and Drainage Department,2024-06,184408,89,2072
Warje,Sewerage and Drainage Department,2024-07,67782,66,1027
Warje,Sewerage and Drainage Department,2024-08,199186,94,2119
Warje,Sewerage and Drainage Department,2024-09,28725,25,1149
Warje,Sewerage and Drainage Department,2024-10,111259,97,1147
Warje,Sewerage and Drainage Department,2024-11,9036,9,1004
Warje,Sewerage and Drainage Department,2024-12,124915,43,2905
Lohegaon,Municipal Waste Management Department,2024-01,208164,76,2739
Lohegaon,Municipal Waste Management Department,2024-02,236720,80,2959
Lohegaon,Municipal Waste Management Department,2024-03,26650,13,2050
Lohegaon,Municipal Waste Management Department,2024-04,93987,59,1593
Lohegaon,Municipal Waste Management Department,2024-05,26656,17,1568
Lohegaon,Municipal Waste Management Department,2024-06,7359,11,669
Lohegaon,Municipal Waste Management Department,2024-07,99969,47,2127
Lohegaon,Municipal Waste Management Department,2024-08,42768,48,891
Lohegaon,Municipal Waste Management Department,2024-09,240210,85,2826
Lohegaon,Municipal Waste Management Department,2024-10,66728,76,878
Lohegaon,Municipal Waste Management Department,2024-11,69300,45,1540
Lohegaon,Municipal Waste Management Department,2024-12,204708,84,2437
Lohegaon,Water Supply and Sanitation Department,2024-01,215365,95,2267
Lohegaon,Water Supply and Sanitation Department,2024-02,10165,19,535
Lohegaon,Water Supply and Sanitation Department,2024-03,23094,18,1283
Lohegaon,Water Supply and Sanitation Department,2024-04,17420,13,1340
Lohegaon,Water Supply and Sanitation Department,2024-05,31680,48,660
Lohegaon,Water Supply and Sanitation Department,2024-06,31760,16,1985
Lohegaon,Water Supply and Sanitation Department,2024-07,146363,49,2987
Lohegaon,Water Supply and Sanitation Department,2024-08,35100,50,702
Lohegaon,Water Supply and Sanitation Department,2024-09,69480,90,772
Lohegaon,Water Supply and Sanitation Department,2024-10,32103,41,783
Lohegaon,Water Supply and Sanitation Department,2024-11,65910,65,1014
Lohegaon,Water Supply and Sanitation Department,2024-12,128592,47,2736
Lohegaon,Electricity Distribution Department,2024-01,59346,27,2198
Lohegaon,Electricity Distribution Department,2024-02,91202,31,2942
Lohegaon,Electricity Distribution Department,2024-03,162680,70,2324
Lohegaon,Electricity Distribution Department,2024-04,22593,17,1329
Lohegaon,Electricity Distribution Department,2024-05,54756,78,702
Lohegaon,Electricity Distribution Department,2024-06,98952,84,1178
Lohegaon,Electricity Distribution Department,2024-07,10820,10,1082
Lohegaon,Electricity Distribution Department,2024-08,142576,76,1876
Lohegaon,Electricity Distribution Department,2024-09,66576,57,1168
Lohegaon,Electricity Distribution Department,2024-10,46872,28,1674
Lohegaon,Electricity Distribution Department,2024-11,108966,78,1397
Lohegaon,Electricity Distribution Department,2024-12,120304,73,1648
Lohegaon,Public Works Department,2024-01,60024,61,984
Lohegaon,Public Works Department,2024-02,56396,46,1226
Lohegaon,Public Works Department,2024-03,149554,74,2021
Lohegaon,Public Works Department,2024-04,100848,44,2292
Lohegaon,Public Works Department,2024-05,114405,87,1315
Lohegaon,Public Works Department,2024-06,99072,86,1152
Lohegaon,Public Works Department,2024-07,21104,16,1319
Lohegaon,Public Works Department,2024-08,29620,10,2962
Lohegaon,Public Works Department,2024-09,105800,40,2645
Lohegaon,Public Works Department,2024-10,24167,11,2197
Lohegaon,Public Works Department,2024-11,183547,91,2017
Lohegaon,Public Works Department,2024-12,61696,32,1928
Lohegaon,Environmental Protection Department,2024-01,109134,94,1161
Lohegaon,Environmental Protection Department,2024-02,59280,65,912
Lohegaon,Environmental Protection Department,2024-03,235494,89,2646
Lohegaon,Environmental Protection Department,2024-04,35416,38,932
Lohegaon,Environmental Protection Department,2024-05,34755,35,993
Lohegaon,Environmental Protection Department,2024-06,144525,75,1927
Lohegaon,Environmental Protection Department,2024-07,60522,77,786
Lohegaon,Environmental Protection Department,2024-08,32269,23,1403
Lohegaon,Environmental Protection Department,2024-09,50625,45,1125
Lohegaon,Environmental Protection Department,2024-10,46300,50,926
Lohegaon,Environmental Protection Department,2024-11,54096,48,1127
Lohegaon,Environmental Protection Department,2024-12,75072,51,1472
Lohegaon,Traffic and Transportation Department,2024-01,70240,80,878
Lohegaon,Traffic and Transportation Department,2024-02,63501,61,1041
Lohegaon,Traffic and Transportation Department,2024-03,45961,19,2419
Lohegaon,Traffic and Transportation Department,2024-04,16485,7,2355
Lohegaon,Traffic and Transportation Department,2024-05,155038,67,2314
Lohegaon,Traffic and Transportation Department,2024-06,54468,68,801
Lohegaon,Traffic and Transportation Department,2024-07,61608,51,1208
Lohegaon,Traffic and Transportation Department,2024-08,27459,27,1017
Lohegaon,Traffic and Transportation Department,2024-09,57418,38,1511
Lohegaon,Traffic and Transportation Department,2024-10,215560,85,2536
Lohegaon,Traffic and Transportation Department,2024-11,26433,9,2937
Lohegaon,Traffic and Transportation Department,2024-12,120280,97,1240
Lohegaon,Environmental Protection Department,2024-01,132278,59,2242
Lohegaon,Environmental Protection Department,2024-02,16796,19,884
Lohegaon,Environmental Protection Department,2024-03,51800,25,2072
Lohegaon,Environmental Protection Department,2024-04,104864,58,1808
Lohegaon,Environmental Protection Department,2024-05,11429,11,1039
Lohegaon,Environmental Protection Department,2024-06,188632,73,2584
Lohegaon,Environmental Protection Department,2024-07,70448,37,1904
Lohegaon,Environmental Protection Department,2024-08,81858,42,1949
Lohegaon,Environmental Protection Department,2024-09,11898,6,1983
Lohegaon,Environmental Protection Department,2024-10,100152,39,2568
Lohegaon,Environmental Protection Department,2024-11,6315,5,1263
Lohegaon,Environmental Protection Department,2024-12,14622,6,2437
Lohegaon,Urban Forestry and Landscaping Department,2024-01,32680,43,760
Lohegaon,Urban Forestry and Landscaping Department,2024-02,198135,85,2331
Lohegaon,Urban Forestry and Landscaping Department,2024-03,139158,81,1718
Lohegaon,Urban Forestry and Landscaping Department,2024-04,31694,13,2438
Lohegaon,Urban Forestry and Landscaping Department,2024-05,83400,75,1112
Lohegaon,Urban Forestry and Landscaping Department,2024-06,190490,86,2215
Lohegaon,Urban Forestry and Landscaping Department,2024-07,34614,27,1282
Lohegaon,Urban Forestry and Landscaping Department,2024-08,173670,70,2481
Lohegaon,Urban Forestry and Landscaping Department,2024-09,182320,86,2120
Lohegaon,Urban Forestry and Landscaping Department,2024-10,99619,79,1261
Lohegaon,Urban Forestry and Landscaping Department,2024-11,34020,45,756
Lohegaon,Urban Forestry and Landscaping Department,2024-12,97605,45,2169
Lohegaon,Animal Control and Welfare Department,2024-01,140913,51,2763
Lohegaon,Animal Control and Welfare Department,2024-02,29050,25,1162
Lohegaon,Animal Control and Welfare Department,2024-03,46835,19,2465
Lohegaon,Animal Control and Welfare Department,2024-04,28400,25,1136
Lohegaon,Animal Control and Welfare Department,2024-05,9170,14,655
Lohegaon,Animal Control and Welfare Department,2024-06,114840,58,1980
Lohegaon,Animal Control and Welfare Department,2024-07,115453,83,1391
Lohegaon,Animal Control and Welfare Department,2024-08,106288,73,1456
Lohegaon,Animal Control and Welfare Department,2024-09,19602,33,594
Lohegaon,Animal Control and Welfare Department,2024-10,140566,67,2098
Lohegaon,Animal Control and Welfare Department,2024-11,171310,74,2315
Lohegaon,Animal Control and Welfare Department,2024-12,203988,89,2292
Lohegaon,Sewerage and Drainage Department,2024-01,152813,89,1717
Lohegaon,Sewerage and Drainage Department,2024-02,70350,25,2814
Lohegaon,Sewerage and Drainage Department,2024-03,22456,28,802
Lohegaon,Sewerage and Drainage Department,2024-04,233588,92,2539
Lohegaon,Sewerage and Drainage Department,2024-05,87750,90,975
Lohegaon,Sewerage and Drainage Department,2024-06,145264,56,2594
Lohegaon,Sewerage and Drainage Department,2024-07,74151,33,2247
Lohegaon,Sewerage and Drainage Department,2024-08,84048,68,1236
Lohegaon,Sewerage and Drainage Department,2024-09,60352,82,736
Lohegaon,Sewerage and Drainage Department,2024-10,29265,15,1951
Lohegaon,Sewerage and Drainage Department,2024-11,20220,20,1011
Lohegaon,Sewerage and Drainage Department,2024-12,161028,84,1917
Bavdhan,Municipal Waste Management Department,2024-01,104058,82,1269
Bavdhan,Municipal Waste Management Department,2024-02,5280,8,660
Bavdhan,Municipal Waste Management Department,2024-03,231868,91,2548
Bavdhan,Municipal Waste Management Department,2024-04,217686,73,2982
Bavdhan,Municipal Waste Management Department,2024-05,104895,81,1295
Bavdhan,Municipal Waste Management Department,2024-06,55848,26,2148
Bavdhan,Municipal Waste Management Department,2024-07,131716,68,1937
Bavdhan,Municipal Waste Management Department,2024-08,180792,93,1944
Bavdhan,Municipal Waste Management Department,2024-09,112424,47,2392
Bavdhan,Municipal Waste Management Department,2024-10,62178,86,723
Bavdhan,Municipal Waste Management Department,2024-11,110542,38,2909
Bavdhan,Municipal Waste Management Department,2024-12,74800,85,880
Bavdhan,Water Supply and Sanitation Department,2024-01,32940,61,540
Bavdhan,Water Supply and Sanitation Department,2024-02,41667,17,2451
Bavdhan,Water Supply and Sanitation Department,2024-03,151380,90,1682
Bavdhan,Water Supply and Sanitation Department,2024-04,163746,66,2481
Bavdhan,Water Supply and Sanitation Department,2024-05,58671,41,1431
Bavdhan,Water Supply and Sanitation Department,2024-06,10350,15,690
Bavdhan,Water Supply and Sanitation Department,2024-07,89621,59,1519
Bavdhan,Water Supply and Sanitation Department,2024-08,11712,12,976
Bavdhan,Water Supply and Sanitation Department,2024-09,83340,30,2778
Bavdhan,Water Supply and Sanitation Department,2024-10,40014,18,2223
Bavdhan,Water Supply and Sanitation Department,2024-11,91086,51,1786
Bavdhan,Water Supply and Sanitation Department,2024-12,52248,56,933
Bavdhan,Electricity Distribution Department,2024-01,39382,14,2813
Bavdhan,Electricity Distribution Department,2024-02,133052,58,2294
Bavdhan,Electricity Distribution Department,2024-03,85250,55,1550
Bavdhan,Electricity Distribution Department,2024-04,70550,25,2822
Bavdhan,Electricity Distribution Department,2024-05,45633,41,1113
Bavdhan,Electricity Distribution Department,2024-06,17848,8,2231
Bavdhan,Electricity Distribution Department,2024-07,80236,52,1543
Bavdhan,Electricity Distribution Department,2024-08,140367,71,1977
Bavdhan,Electricity Distribution Department,2024-09,73350,75,978
Bavdhan,Electricity Distribution Department,2024-10,202635,79,2565
Bavdhan,Electricity Distribution Department,2024-11,3878,7,554
Bavdhan,Electricity Distribution Department,2024-12,20111,7,2873
Bavdhan,Public Works Department,2024-01,159720,55,2904
Bavdhan,Public Works Department,2024-02,159900,100,1599
Bavdhan,Public Works Department,2024-03,49060,20,2453
Bavdhan,Public Works Department,2024-04,88172,47,1876
Bavdhan,Public Works Department,2024-05,15961,11,1451
Bavdhan,Public Works Department,2024-06,25382,49,518
Bavdhan,Public Works Department,2024-07,27340,20,1367
Bavdhan,Public Works Department,2024-08,100368,72,1394
Bavdhan,Public Works Department,2024-09,260944,94,2776
Bavdhan,Public Works Department,2024-10,10287,9,1143
Bavdhan,Public Works Department,2024-11,41344,38,1088
Bavdhan,Public Works Department,2024-12,196425,75,2619
Bavdhan,Environmental Protection Department,2024-01,79154,38,2083
Bavdhan,Environmental Protection Department,2024-02,124032,68,1824
Bavdhan,Environmental Protection Department,2024-03,220700,100,2207
Bavdhan,Environmental Protection Department,2024-04,114680,94,1220
Bavdhan,Environmental Protection Department,2024-05,30112,16,1882
Bavdhan,Environmental Protection Department,2024-06,296500,100,2965
Bavdhan,Environmental Protection Department,2024-07,54027,87,621
Bavdhan,Environmental Protection Department,2024-08,115180,52,2215
Bavdhan,Environmental Protection Department,2024-09,50166,54,929
Bavdhan,Environmental Protection Department,2024-10,28032,48,584
Bavdhan,Environmental Protection Department,2024-11,22432,8,2804
Bavdhan,Environmental Protection Department,2024-12,116880,80,1461
Bavdhan,Traffic and Transportation Department,2024-01,25650,10,2565
Bavdhan,Traffic and Transportation Department,2024-02,255164,91,2804
Bavdhan,Traffic and Transportation Department,2024-03,72412,43,1684
Bavdhan,Traffic and Transportation Department,2024-04,117552,62,1896
Bavdhan,Traffic and Transportation Department,2024-05,148775,55,2705
Bavdhan,Traffic and Transportation Department,2024-06,13560,20,678
Bavdhan,Traffic and Transportation Department,2024-07,26370,10,2637
Bavdhan,Traffic and Transportation Department,2024-08,232112,89,2608
Bavdhan,Traffic and Transportation Department,2024-09,125328,48,2611
Bavdhan,Traffic and Transportation Department,2024-10,199983,89,2247
Bavdhan,Traffic and Transportation Department,2024-11,60840,30,2028
Bavdhan,Traffic and Transportation Department,2024-12,55719,41,1359
